step,p_values,n_values,R_values,f_values
0,3700.0,91550.0,338735000.0,12040.39560634963
1,3700.0,83599.03956063496,309316446.37434936,12040.39560634963
2,3700.0,76443.17516520643,282839748.11126375,12040.39560634963
3,3700.0,70002.89720932074,259010719.67448676,12040.39560634963
4,3700.0,64206.64704902363,237564594.08138743,12040.39560634963
5,3700.0,58990.02190475623,218263081.04759803,12040.39560634963
6,3700.0,54295.05927491557,200891719.3171876,12040.39560634963
7,3700.0,50069.59290805898,185257493.75981823,12040.39560634963
8,3700.0,46266.67317788804,171186690.75818574,12040.39560634963
9,3700.0,42844.0454207342,158522968.05671653,12040.39560634963
10,3700.0,39763.68043929574,147125617.62539423,12040.39560634963
11,3700.0,36991.351956001134,136868002.2372042,12040.39560634963
12,3700.0,34496.25632103598,127636148.38783312,12040.39560634963
13,3700.0,32250.670249567345,119327479.92339918,12040.39560634963
14,3700.0,30229.642785245574,111849678.30540864,12040.39560634963
15,3700.0,28410.71806735598,105119656.84921712,12040.39560634963
16,3700.0,26773.685821255345,99062637.53864478,12040.39560634963
17,3700.0,25300.356799764773,93611320.15912966,12040.39560634963
18,3700.0,23974.36068042326,88705134.51756606,12040.39560634963
19,3700.0,22780.964173015895,84289567.44015881,12040.39560634963
20,3700.0,21706.90731634927,80315557.0704923,12040.39560634963
21,3700.0,20740.256145349304,76738947.73779242,12040.39560634963
22,3700.0,19870.270091449336,73519999.33836254,12040.39560634963
23,3700.0,19087.282642939364,70622945.77887565,12040.39560634963
24,3700.0,18382.593939280392,68015597.57533745,12040.39560634963
25,3700.0,17748.374105987317,65668984.192153074,12040.39560634963
26,3700.0,17177.57625602355,63557032.14728713,12040.39560634963
27,3700.0,16663.858191056155,61656275.30690777,12040.39560634963
28,3700.0,16201.511932585505,59945594.15056636,12040.39560634963
29,3700.0,15785.400299961915,58405981.10985909,12040.39560634963
30,3700.0,15410.899830600689,57020329.373222545,12040.39560634963
31,3700.0,15073.849408175582,55773242.81024965,12040.39560634963
32,3700.0,14770.504027992987,54650864.90357405,12040.39560634963
33,3700.0,14497.49318582865,53640724.787566006,12040.39560634963
34,3700.0,14251.78342788075,52731598.68315877,12040.39560634963
35,3700.0,14030.644645727638,51913385.18919226,12040.39560634963
36,3700.0,13831.619741789837,51176993.0446224,12040.39560634963
37,3700.0,13652.497328245816,50514240.114509515,12040.39560634963
38,3700.0,13491.287156056198,49917762.47740793,12040.39560634963
39,3700.0,13346.19800108554,49380932.6040165,12040.39560634963
40,3700.0,13215.61776161195,48897785.71796421,12040.39560634963
41,3700.0,13098.095546085717,48462953.520517156,12040.39560634963
42,3700.0,12992.325552112108,48071604.5428148,12040.39560634963
43,3700.0,12897.13255753586,47719390.46288268,12040.39560634963
44,3700.0,12811.458862417236,47402397.79094378,12040.39560634963
45,3700.0,12734.352536810477,47117104.38619877,12040.39560634963
46,3700.0,12664.956843764392,46860340.32192825,12040.39560634963
47,3700.0,12602.500720022916,46629252.664084785,12040.39560634963
48,3700.0,12546.290208655588,46421273.772025675,12040.39560634963
49,3700.0,12495.700748424992,46234092.76917247,12040.39560634963
50,3700.0,12450.170234217456,46065629.86660459,12040.39560634963
