step,p_values,n_values,R_values,f_values
0,3700.0,91550.0,338735000.0,126119.75113948551
1,3700.0,95006.97511394856,351525807.9216097,126119.75113948551
2,3700.0,98118.25271650223,363037535.05105823,126119.75113948551
3,3700.0,100918.40255880058,373398089.46756214,126119.75113948551
4,3700.0,103438.53741686908,382722588.4424156,126119.75113948551
5,3700.0,105706.65878913071,391114637.5197836,126119.75113948551
6,3700.0,107747.9680241662,398667481.6894149,126119.75113948551
7,3700.0,109585.14633569813,405465041.44208306,126119.75113948551
8,3700.0,111238.60681607686,411582845.2194844,126119.75113948551
9,3700.0,112726.72124841771,417088868.6191456,126119.75113948551
10,3700.0,114066.02423752451,422044289.6788407,126119.75113948551
11,3700.0,115271.39692772062,426504168.6325663,126119.75113948551
12,3700.0,116356.23234889712,430518059.69091934,126119.75113948551
13,3700.0,117332.58422795596,434130561.643437,126119.75113948551
14,3700.0,118211.30091910892,437381813.400703,126119.75113948551
15,3700.0,119002.14594114656,440307939.9822423,126119.75113948551
16,3700.0,119713.90646098046,442941453.9056277,126119.75113948551
17,3700.0,120354.49092883096,445311616.43667454,126119.75113948551
18,3700.0,120931.01694989642,447444762.7146168,126119.75113948551
19,3700.0,121449.89036885533,449364594.3647647,126119.75113948551
20,3700.0,121916.87644591834,451092442.84989786,126119.75113948551
21,3700.0,122337.16391527506,452647506.4865177,126119.75113948551
22,3700.0,122715.4226376961,454047063.7594756,126119.75113948551
23,3700.0,123055.85548787504,455306665.30513763,126119.75113948551
24,3700.0,123362.2450530361,456440306.6962336,126119.75113948551
25,3700.0,123637.99566168104,457460583.94821984,126119.75113948551
26,3700.0,123886.17120946148,458378833.4750075,126119.75113948551
27,3700.0,124109.52920246388,459205258.0491164,126119.75113948551
28,3700.0,124310.55139616605,459949040.1658144,126119.75113948551
29,3700.0,124491.471370498,460618444.07084256,126119.75113948551
30,3700.0,124654.29934739677,461220907.58536804,126119.75113948551
31,3700.0,124800.84452660562,461763124.7484408,126119.75113948551
32,3700.0,124932.73518789362,462251120.1952064,126119.75113948551
33,3700.0,125051.4367830528,462690316.0972954,126119.75113948551
34,3700.0,125158.26821869607,463085592.40917546,126119.75113948551
35,3700.0,125254.41651077502,463441341.08986753,126119.75113948551
36,3700.0,125340.94997364609,463761514.9024905,126119.75113948551
37,3700.0,125418.83009023,464049671.333851,126119.75113948551
38,3700.0,125488.92219515557,464309012.1220756,126119.75113948551
39,3700.0,125552.00508958857,464542418.8314777,126119.75113948551
40,3700.0,125608.77969457826,464752484.86993957,126119.75113948551
41,3700.0,125659.87683906898,464941544.30455524,126119.75113948551
42,3700.0,125705.86426911064,465111697.7957094,126119.75113948551
43,3700.0,125747.25295614812,465264835.9377481,126119.75113948551
44,3700.0,125784.50277448188,465402660.265583,126119.75113948551
45,3700.0,125818.02761098224,465526702.1606343,126119.75113948551
46,3700.0,125848.19996383257,465638339.8661805,126119.75113948551
47,3700.0,125875.35508139788,465738813.80117214,126119.75113948551
48,3700.0,125899.79468720662,465829240.3426645,126119.75113948551
49,3700.0,125921.79033243452,465910624.23000777,126119.75113948551
50,3700.0,125941.5864131396,465983869.7286165,126119.75113948551
51,3700.0,125959.4028857742,466049790.6773645,126119.75113948551
52,3700.0,125975.43771114532,466109119.53123766,126119.75113948551
53,3700.0,125989.86905397936,466162515.4997236,126119.75113948551
54,3700.0,126002.85726252996,466210571.87136084,126119.75113948551
55,3700.0,126014.54665022551,466253822.6058344,126119.75113948551
56,3700.0,126025.06709915152,466292748.2668606,126119.75113948551
57,3700.0,126034.53550318492,466327781.3617842,126119.75113948551
58,3700.0,126043.05706681496,466359311.14721537,126119.75113948551
59,3700.0,126050.72647408202,466387687.95410347,126119.75113948551
60,3700.0,126057.62894062238,466413227.08030283,126119.75113948551
61,3700.0,126063.84116050867,466436212.2938821,126119.75113948551
62,3700.0,126069.43215840636,466456898.98610353,126119.75113948551
63,3700.0,126074.46405651428,466475517.0091028,126119.75113948551
64,3700.0,126078.9927648114,466492273.2298022,126119.75113948551
